,age,workclass,fnlwgt,education,education_num,martial_status,occupation,RelationShip,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age-binned,fnlwgt-binned,education_num-binned,capital_gain-binned,capital_loss-binned,hours_per_week-binned,education_num_rand,income_class
15622,27, Private,232388, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.78193598759018, >50K.
15623,28, Private,513719, HS-grad,9, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States,junior work_class,class2,education6,capital_gain1,capital_loss1,hours4,9.28771386323316, <=50K.
15624,23, Private,27073, Some-college,10, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.3798639797109, <=50K.
15625,54, Private,105428, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.86131891506813, <=50K.
15626,36, Private,167284, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.3196633702393, <=50K.
15627,22, Private,320615, 7th-8th,4, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,starter_workclass,class2,education2,capital_gain1,capital_loss1,hours4,4.04893261480021, <=50K.
15628,27, Local-gov,47284, HS-grad,9, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.60810737540544, <=50K.
15629,42, Private,45156, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.1646602984689, >50K.
15630,46, Private,166269, Some-college,10, Divorced, Sales, Unmarried, White, Male,0,0,50, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5,10.2607581504843, <=50K.
15631,28, Federal-gov,236418, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.4358168905893, <=50K.
15632,21, Private,311478, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,45, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours5,8.58919814862324, <=50K.
15633,50, Private,256908, Doctorate,16, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,Advanced_workclass,class1,education10,capital_gain1,capital_loss1,hours5,15.6422597197375, >50K.
15634,20, Private,256796, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.9321293748553, <=50K.
15635,27, Private,168138, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.53656128038548, <=50K.
15636,23, Private,244413, 12th,8, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Ecuador,starter_workclass,class1,education5,capital_gain1,capital_loss1,hours3,7.58009966537423, <=50K.
15637,66,Private,52728, Bachelors,13, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,10, United-States,junior_retired,class1,education8,capital_gain1,capital_loss1,hours1,13.0135386677646, <=50K.
15638,23,Private,223019, Some-college,10, Never-married,Prof-specialty, Own-child, White, Female,0,0,35, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.2783323533945, <=50K.
15639,23, Private,215443, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,70, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours8,9.7266692068667, <=50K.
15640,41, Private,99665, 9th,5, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,80, United-States,mid_workclass,class1,education3,capital_gain1,capital_loss1,hours9,4.6702103602548, <=50K.
15641,39, Private,243485, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.87903607682151, <=50K.
15642,38, Private,169872, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,3887,0,45, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.98391882161443, <=50K.
15643,46, Private,116338, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours4,14.0627808990026, <=50K.
15644,29, Private,109989, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.71640504384054, <=50K.
15645,35, Private,144401, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Philippines,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.6311575785646, >50K.
15646,23, Local-gov,199555, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,1590,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss4,hours4,9.37041650045213, <=50K.
15647,33, Self-emp-not-inc,105229, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.8228770842562, <=50K.
15648,31, Private,185216, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.5868115798589, >50K.
15649,52, Private,155278, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.0024660043457, <=50K.
15650,28, Private,371408, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,47, United-States,junior work_class,class2,education8,capital_gain1,capital_loss1,hours5,13.4483902669141, <=50K.
15651,56, Private,177271, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,Advanced_workclass,class1,education9,capital_gain1,capital_loss1,hours5,14.4625846761387, >50K.
15652,38, Private,234891, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.1656108929368, <=50K.
15653,21, Private,356286, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.31382361160508, <=50K.
15654,60,Private,225894, Preschool,1, Widowed,Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala,diminishing_workclass,class1,education1,capital_gain1,capital_loss1,hours4,1.28108013650663, <=50K.
15655,19, Private,181781, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,28, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours3,7.15143635446428, <=50K.
15656,23, Private,197756, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.1330400789493, <=50K.
15657,69, Local-gov,216269, Assoc-acdm,12, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,junior_retired,class1,education8,capital_gain1,capital_loss1,hours4,11.8505460224517, <=50K.
15658,50, Private,33931, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.78033785759806, <=50K.
15659,46, Private,151584, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours3,13.1497112283689, >50K.
15660,53, Private,286085, Some-college,10, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.4263923269365, <=50K.
15661,56, Self-emp-not-inc,111385, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours5,13.3662548326586, <=50K.
15662,35, Private,280966, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.3271082828587, <=50K.
15663,30, Private,221178, HS-grad,9, Separated, Other-service, Other-relative, White, Male,0,0,28, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours3,8.94609776004043, <=50K.
15664,60, Private,74422, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, Mexico,diminishing_workclass,class1,education2,capital_gain1,capital_loss1,hours5,2.98220834594985, <=50K.
15665,21, Private,103031, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,10.1818279781089, <=50K.
15666,46, State-gov,209739, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, United-States,senior_workclass,class1,education4,capital_gain1,capital_loss1,hours4,5.94543552639712, <=50K.
15667,23, State-gov,112137, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Canada,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.0758349423814, <=50K.
15668,26, Private,138537, 11th,7, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States,junior work_class,class1,education4,capital_gain1,capital_loss1,hours5,7.40278238587914, <=50K.
15669,72, Private,135378, 7th-8th,4, Widowed, Other-service, Unmarried, Black, Female,0,0,20, United-States,junior_retired,class1,education2,capital_gain1,capital_loss1,hours2,3.76874053859813, <=50K.
15670,48, Private,175006, 1st-4th,2, Separated, Machine-op-inspct, Other-relative, Black, Male,0,0,48, United-States,senior_workclass,class1,education1,capital_gain1,capital_loss1,hours5,1.50889520485783, <=50K.
15671,26, Private,182194, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.486344832647, <=50K.
15672,20, Private,194686, Some-college,10, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,15, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,10.2910117035314, <=50K.
15673,27, Private,70034, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.111157679113, <=50K.
15674,53, Federal-gov,439263, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,Advanced_workclass,class2,education8,capital_gain1,capital_loss1,hours4,12.7512180247296, >50K.
15675,72, Private,74749, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,17, United-States,junior_retired,class1,education6,capital_gain1,capital_loss1,hours2,8.86707074466963, <=50K.
15676,26, Private,231638, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education9,capital_gain1,capital_loss1,hours4,13.859835881392, <=50K.
15677,50, Private,197623, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,32, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.57950169219868, <=50K.
15678,22,Private,148409, Some-college,10, Never-married,Prof-specialty, Own-child, White, Male,0,1721,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss5,hours4,10.4263623395344, <=50K.
15679,17,Private,40299, 10th,6, Never-married,Prof-specialty, Not-in-family, White, Female,0,0,30, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours3,5.99172318064523, <=50K.
15680,46, Self-emp-not-inc,96260, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours2,13.0195376733362, <=50K.
15681,47, Self-emp-not-inc,62143, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,40, United-States,senior_workclass,class1,education9,capital_gain2,capital_loss1,hours4,13.5556438526571, >50K.
15682,22, Private,193027, HS-grad,9, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,30, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3,9.13386286459118, <=50K.
15683,24,Private,334105, 11th,7, Never-married,Prof-specialty, Not-in-family, White, Female,0,0,30, United-States,starter_workclass,class2,education4,capital_gain1,capital_loss1,hours3,7.12112321101868, <=50K.
15684,46, Private,31411, 11th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40,United-States,senior_workclass,class1,education4,capital_gain1,capital_loss1,hours4,6.94749912000787, <=50K.
15685,60, Private,140516, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.4313846657747, <=50K.
15686,51, Private,155963, 9th,5, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States,Advanced_workclass,class1,education3,capital_gain1,capital_loss1,hours4,5.33169108785279, <=50K.
15687,58, Self-emp-not-inc,119891, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States,diminishing_workclass,class1,education9,capital_gain1,capital_loss1,hours4,14.1707994825431, >50K.
15688,32, Private,206609, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.02482616908777, <=50K.
15689,41, Private,425444, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,50, United-States,mid_workclass,class2,education8,capital_gain2,capital_loss1,hours5,12.5231344534789, >50K.
15690,52, Private,114674, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours6,12.9052018180111, >50K.
15691,54, Federal-gov,57679, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.18083877304821, <=50K.
15692,48, Private,213140, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours7,12.456608589207, >50K.
15693,52, Local-gov,295494, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,Advanced_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.2787427256377, <=50K.
15694,46, Private,182862, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.5658465663266, <=50K.
15695,50, Private,178529, 11th,7, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States,Advanced_workclass,class1,education4,capital_gain1,capital_loss1,hours4,6.98973807177567, <=50K.
15696,36, Private,214031, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States,mid_workclass,class1,education4,capital_gain1,capital_loss1,hours9,5.91076486628262, <=50K.
15697,17, Private,350538, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States,starter_workclass,class2,education4,capital_gain1,capital_loss1,hours3,6.22463664173073, <=50K.
15698,29, Private,238073, Some-college,10, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Columbia,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.4318367480948, <=50K.
15699,29, Private,194640, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.83465725679022, <=50K.
15700,39, Self-emp-not-inc,139770, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, United-States,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours3,14.1586501723036, >50K.
15701,21, Private,164177, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.11238337462006, <=50K.
15702,62, Private,99470, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.76629764557164, >50K.
15703,61, Private,359367, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,diminishing_workclass,class2,education6,capital_gain1,capital_loss1,hours4,10.1143905925577, <=50K.
15704,72, Local-gov,45612, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,16, United-States,junior_retired,class1,education8,capital_gain1,capital_loss1,hours2,12.365205462882, <=50K.
15705,33, Private,127651, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours6,13.1939500023719, >50K.
15706,34, Private,193132, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.45751700995329, <=50K.
15707,26, Local-gov,314798, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, United-States,junior work_class,class2,education6,capital_gain1,capital_loss1,hours7,10.2142241963269, >50K.
15708,33, Private,108438, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours7,9.65272846448373, >50K.
15709,41, Private,165815, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.09733809003041, >50K.
15710,18,Private,136172, 11th,7, Never-married,Prof-specialty, Own-child, White, Male,0,0,35, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours4,7.0095801417519, <=50K.
15711,24, Private,127159, Some-college,10, Never-married, Other-service, Other-relative, White, Female,0,0,24,United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3,9.62926146836051, <=50K.
15712,18,Private,220168, Some-college,10, Never-married,Prof-specialty, Own-child, White, Male,0,0,16, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,10.3254566082828, <=50K.
15713,55, Private,127677, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours7,10.0900901931383, <=50K.
15714,42, Private,119941, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.73508059321469, <=50K.
15715,32, Private,93699, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.67008286874533, <=50K.
15716,46, Federal-gov,196649, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.90434274253938, <=50K.
15717,18, Private,332763, HS-grad,9, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,8.63151930119944, <=50K.
15718,36, Private,158363, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.94524113640603, <=50K.
15719,38, Private,249039, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,3103,0,40, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4,11.7422476068934, >50K.
15720,39, Private,454585, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico,mid_workclass,class2,education2,capital_gain1,capital_loss1,hours6,2.90646746385143, <=50K.
15721,31, Private,121321, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.30621935190232, <=50K.
15722,40, Private,229148, HS-grad,9, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.71800021295501, <=50K.
15723,18, Private,221284, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,64, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours7,8.63350630363891, <=50K.
15724,38, Private,428251, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,mid_workclass,class2,education6,capital_gain1,capital_loss1,hours4,10.1817844258748, <=50K.
15725,47, Self-emp-inc,77660, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,senior_workclass,class1,education6,capital_gain2,capital_loss1,hours5,10.4976722949161, >50K.
15726,21, Private,139722, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.6140992394452, <=50K.
15727,33, State-gov,171151, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.30921112737477, <=50K.
15728,51, Private,94819, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,Advanced_workclass,class1,education9,capital_gain1,capital_loss1,hours3,13.636428543257, <=50K.
15729,44, Private,214546, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5,10.0361212963026, >50K.
15730,45, Self-emp-inc,190482, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.68956470557444, <=50K.
15731,22, Private,283029, 9th,5, Never-married, Craft-repair, Own-child, White, Male,0,0,54, United-States,starter_workclass,class1,education3,capital_gain1,capital_loss1,hours6,5.32037570249183, <=50K.
15732,48,Private,142719, HS-grad,9, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,48, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.60672928821225, >50K.
15733,40, Private,244172, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education2,capital_gain1,capital_loss1,hours4,2.55385564819623, <=50K.
15734,26, Local-gov,120238, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,junior work_class,class1,education7,capital_gain1,capital_loss1,hours4,11.0836985990311, <=50K.
15735,29, Private,66095, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5,10.3381315185542, <=50K.
15736,46, Private,129232, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours6,13.0877924564669, >50K.
15737,41, Private,44121, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.7692872482734, <=50K.
15738,31, Private,243678, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.2900466753247, <=50K.
15739,34, Private,118786, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours2,12.5269224944772, <=50K.
15740,39, Self-emp-not-inc,176900, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.68997153441684, >50K.
15741,50, Private,155574, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours6,11.6573988525226, >50K.
15742,41, Private,76625, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4,11.9239270787998, >50K.
15743,18, Private,192254, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,15, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,9.74046504233827, <=50K.
15744,35, Private,238802, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours2,9.23468513487855, <=50K.
15745,22, Private,247731, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.0436811190099, <=50K.
15746,18, Private,397606, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,8.85677801690662, <=50K.
15747,23,Private,370057, Some-college,10, Never-married,Prof-specialty, Unmarried, White, Female,0,0,40, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,10.3760523563492, <=50K.
15748,62,Private,190873, Bachelors,13, Married-civ-spouse,Prof-specialty, Wife, White, Female,0,0,40, United-States,diminishing_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.833951124293, <=50K.
15749,50, Local-gov,145879, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,Advanced_workclass,class1,education9,capital_gain1,capital_loss1,hours4,13.5792188033528, >50K.
15750,52, Private,618130, HS-grad,9, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States,Advanced_workclass,class3,education6,capital_gain1,capital_loss1,hours4,9.18963809232494, <=50K.
15751,24, Private,542762, Bachelors,13, Never-married, Sales, Other-relative, Black, Male,0,0,50, United-States,starter_workclass,class2,education8,capital_gain1,capital_loss1,hours5,12.9549095010105, <=50K.
15752,31, Private,144124, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.1690917306698, <=50K.
15753,28, Private,190539, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5,13.0547687792477, <=50K.
15754,33, Private,92462, Assoc-acdm,12, Never-married, Sales, Unmarried, Black, Male,0,0,32, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,11.6144258404425, <=50K.
15755,48, Private,129974, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.1821098152783, <=50K.
15756,62, State-gov,254890, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.40757026846851, <=50K.
15757,51, Private,261207, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.02310247134393, >50K.
15758,39, Self-emp-inc,206362, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.1907972906513, <=50K.
15759,51, Private,27804, Some-college,10, Divorced, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.4031515313803, <=50K.
15760,57, Self-emp-not-inc,771836, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,Advanced_workclass,class3,education8,capital_gain1,capital_loss1,hours4,11.7512355144237, <=50K.
